source_id,mission,instrument,sector,tic_id,stellar_radius,stellar_mass,stellar_teff,stellar_tmag,stellar_logg,stellar_ra,stellar_dec,bls_period,bls_power,bls_depth_ppm,tls_period,tls_sde,tls_snr,tls_odd_even_mismatch,cascade_status,cascade_confirmed,period,period_err,t0,duration_hours,depth,depth_ppm,rp_rs,rp_rs_err,impact_parameter,a_over_rs,inclination_deg,u1,u2,log_jitter,baseline,planet_radius_rearth,planet_radius_rjup,semi_major_axis_au,equilibrium_temperature_k,insolation_flux,stellar_density_gcm3,transit_depth_ppm,snr_adopted,snr_tls,snr_dutycycle,noise_ppm,cdpp_1hr_ppm,data_completeness,n_points,n_transits,residual_rms_ppm,transit_symmetry,timing_rms_min,fpp,is_false_positive,is_variable_star,is_binary_suspect,secondary_eclipse_depth_ppm,n_vetting_pass,n_vetting_fail,n_vetting_warn,vetting_flags,total_score,candidate_class,is_anomalous,anomaly_flags,fit_method,log_likelihood,r_hat_max,n_divergences,mcmc_converged,json_path,figure_dir,tid,novelty_status,discovery_priority,discovery_reason,science_priority_bucket,science_priority_score,science_priority_reason
TIC 461585810,TESS,TESS,18,461585810,0.842648,0.947,5433.0,10.1755,4.56313,1.15589646367885,86.9517517692107,22.505465579185152,8.106027685895356,1398.9087257285648,3.4897465270446957,6.258979711135817,4.2529875809407995,0.10907988218629552,period_mismatch,False,3.4897465270446957,0.008667195824696439,1791.3856463715404,0.5504950866840386,0.0004783709992016716,478.37099920167157,0.019669330075128433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8098815839446627,0.16128735482727363,0.044219167959903584,1046.0735859979125,283.87027974455077,2.231986480807837,386.8825456043519,4.2529875809407995,4.2529875809407995,0.03707391599138,1143.2233621270536,225.06173835993093,0.8604220833499561,14320,7,0.0,0.9911573808301751,2.4750481367540815e-10,0.0,False,False,False,62.91979610784093,8,0,0,,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_461585810_S18.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_461585810/figures,461585810,NOVEL_CANDIDATE,REJECT,low quality or likely false positive,LOW_PRIORITY,15,class C; multi-transit
TIC 468258403,TESS,TESS,18,468258403,1.08676,1.161,6134.0,9.71488,4.43063,5.00842788855468,79.9956206682926,14.037890671619891,8.03198478809508,1132.1051226552693,7.941052775408233,3.465771066788851,5.186042141937302,1.64968380159544,period_mismatch,False,7.941052775408233,0.026973940156957532,1791.4024742414085,1.699749439564784,0.00037945075109713233,379.45075109713235,0.017518013441877645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.078896646307904,0.18526059606148457,0.08187678461745761,985.6776785271891,223.77453764557612,1.2755910051535964,306.8807949498058,5.186042141937302,5.186042141937302,0.043835251961546695,893.7425928207117,184.30581635512522,0.8569189522331869,14188,3,0.0,0.9825658434327555,0.0,0.02857142857142857,False,False,False,5.249501235815579,7,0,1,,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_468258403_S18.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_468258403/figures,468258403,NOVEL_CANDIDATE,WATCHLIST,moderate candidate,LOW_PRIORITY,12,watchlist; class C; 3+ transits; moderate odd-even mismatch
TIC 388583017,TESS,TESS,18,388583017,0.671354,0.76,4741.33,10.2463,4.66498,0.068221465327439,79.4122481445533,17.04087698337751,8.324318109493378,1468.6607697673714,11.29777069180695,2.955049596857961,4.677825644322844,,period_mismatch,False,11.29777069180695,inf,1791.1124102223698,1.1644421888495131,0.0008449797777755341,844.9797777755341,0.026141488008068002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9164446633488017,0.1707837093688135,0.08992856960120055,571.3889643489582,25.269600427862862,3.5419221678040356,683.3773952759632,4.677825644322844,4.677825644322844,0.056629748935466385,1264.5223188425362,273.3142565518772,0.8588217513774032,14253,3,0.0,0.9985368917098028,1.8903492392224985e-10,0.0,False,False,False,0.0,8,0,0,,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_388583017_S18.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_388583017/figures,388583017,NOVEL_CANDIDATE,REJECT,low quality or likely false positive,LOW_PRIORITY,10,class C; 3+ transits
TIC 44453366,TESS,TESS,17,44453366,0.680382,0.7,4454.0,9.5974,4.61766,6.74554997193064,30.7829094850517,0.3781072967284735,11.330784612914522,160.3385453972095,7.286216537208309,6.267425157852267,4.641553669747875,0.7246492150949394,period_mismatch,False,7.286216537208309,0.037956432824304276,1765.324055422055,1.535555968524291,0.000617991995989664,617.991995989664,0.02235623015529767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6609852881097902,0.14801848137620258,0.06531286179891131,634.0623715924623,38.31765339548755,3.1341498506720438,499.80102675664074,4.641553669747875,4.641553669747875,0.04955911926294687,1482.5561389601398,304.0895522013342,0.7701058636801021,13021,4,0.0,0.982332963917884,2.3151955358767474e-10,0.02857142857142857,False,False,False,72.75579555021672,7,0,1,,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_44453366_S17.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_44453366/figures,44453366,NOVEL_CANDIDATE,REJECT,low quality or likely false positive,LOW_PRIORITY,10,class C; 3+ transits
TIC 238305920,TESS,TESS,17,238305920,1.16447,1.03,5755.17,6.9797,4.31865,5.75087101720783,22.3750007670646,7.200429532364053,8.79679464906786,160.33479984101095,5.677621983523983,0.163992661551901,3.7263644729578664,0.3108171725176814,period_mismatch,False,5.677621983523983,inf,1768.6349449836864,1.2671015114938287,0.00010761495814337607,107.61495814337607,0.009329179888846361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1862771634222626,0.10571493045604033,0.06290541644429672,1092.1517978076718,337.2896398458043,0.919882750957333,87.0335973984554,3.7263644729578664,3.7263644729578664,0.03879562637276464,300.0905315599033,64.31947983587963,0.7689229280207803,13001,4,0.0,0.9878583872299069,0.0,0.0,False,False,False,0.0,8,0,0,,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_238305920_S17.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_238305920/figures,238305920,NOVEL_CANDIDATE,REJECT,low quality or likely false positive,LOW_PRIORITY,10,class C; 3+ transits
TIC 58732360,TESS,TESS,42,58732360,0.832237,0.64,4088.0,9.4103,4.40375,3.28835044918008,5.59527917955405,0.30853483054364833,9442.9021660176,408981.26167102344,0.6168909345576964,16.319193782315473,59.30254913132582,0.15306742215205096,confirmed,True,0.6170743685461064,0.0006168909345576964,2448.3549470922135,0.7049817965223409,0.47827597274285694,478275.97274285695,0.4959857471272947,0.0,0.0,3.158101893299437,90.0,1.0,1.0,-1.7533182894329,0.9683645591852339,45.074468544088425,4.01680522428226,0.012225021943597907,1487.6963261357344,1161.2564620044284,1.5657379493183066,246001.86135342074,59.30254913132582,59.30254913132582,0.6916094780337567,200083.39748409303,170047.99376686566,0.668874403330252,11090,38,173204.97630946536,0.9965234724191618,5.887778688386486e-09,0.3904761904761905,True,True,False,327942.2344823526,4,2,2,secondary_eclipse | stellar_variability,0.0,X,True,"Aktif yıldız + transit: LS_power=0.81, P_rot=0.15d | Fiziksel disi yaricap: 45.1 R_earth",map,3702.8037865725078,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_58732360_S42.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_58732360/figures,58732360,NOVEL_CANDIDATE,REJECT,radius too large,LOW_PRIORITY,0,false positive flag
TIC 306119022,TESS,TESS,17,306119022,0.797689,0.73,4602.0,9.4235,4.49772,4.29365563595752,29.5310895300748,0.5708572109776167,174.2723317718419,2653.8746430504466,0.5709053513296434,5.299686085712143,37.21025878031015,2.5102991944931055,confirmed,True,0.5707753253359846,0.0005709053513296434,1765.0260688154444,1.2700218290370493,0.0029095798198258693,2909.5798198258694,0.05444434024980878,0.0,0.0,3.2693217763193125,90.0,0.7069213105542097,-1.0,-6.189241062797536,1.000374722040461,4.742427943800631,0.42262083072167267,0.012125948830398652,1646.3048871491137,1741.454176850016,2.0281600045112245,2964.1861852369484,37.21025878031015,37.21025878031015,0.4344425027950672,2343.005023524348,2094.0262487025498,0.7699874738264569,13019,41,2170.5333545312237,0.9900664987873742,4.4870004019169485e-10,0.40476190476190477,True,True,False,2758.283077365031,5,2,1,secondary_eclipse | stellar_variability,20.0,X,True,"Aktif yıldız + transit: LS_power=0.76, P_rot=0.29d",map,61370.624675196865,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_306119022_S17.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_306119022/figures,306119022,NOVEL_CANDIDATE,REJECT,low quality or likely false positive,LOW_PRIORITY,0,false positive flag
TIC 117956546,TESS,TESS,57,117956546,0.0,0.0,0.0,5.043,0.0,0.543088080825098,27.0817991094254,21.238048149106568,13.276987145948477,134.79583458197996,13.354153946060583,2.437868519179518,7.262185133473385,2.259958127687078,period_mismatch,False,13.354153946060583,0.08332736541402674,2866.594870352986,2.7815502506391994,8.133928014919523e-05,81.33928014919522,0.008110680786509948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.262185133473385,7.262185133473385,0.061511257909745785,129.76316132825747,30.32951661035891,0.867783600705801,17964,2,0.0,0.9983377669329839,0.0,0.07894736842105263,False,False,False,0.0,6,0,1,,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_117956546_S57.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_117956546/figures,117956546,NOVEL_CANDIDATE,REJECT,invalid radius,LOW_PRIORITY,0,invalid radius
TIC 327000122,TESS,TESS,17,327000122,0.675652,0.0,4284.39,8.2634,0.0,2.8381104228954,58.3499139335102,9.344652526513677,8.003630066100245,284.37781334267333,0.0,0.0,0.0,999.0,period_mismatch,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491.6220608473552,114.30370503424952,0.7760727941879157,12858,0,0.0,0.0,0.0,0.3125,False,False,True,0.0,4,1,0,odd_even_mismatch,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_327000122_S17.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_327000122/figures,327000122,NOVEL_CANDIDATE,REJECT,invalid period,LOW_PRIORITY,0,invalid period
TIC 388604517,TESS,TESS,18,388604517,0.782033,0.0,4720.0,10.7118,0.0,0.610530364787658,83.8284301012586,12.031637049953192,8.749342600511175,1918.5352969034452,0.0,0.0,0.0,999.0,period_mismatch,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1463.861485206588,284.1048214166211,0.8268176100585426,13430,0,0.0,0.0,0.0,0.3125,False,False,True,0.0,4,1,0,odd_even_mismatch,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_388604517_S18.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_388604517/figures,388604517,NOVEL_CANDIDATE,REJECT,invalid period,LOW_PRIORITY,0,invalid period
TIC 405187645,TESS,TESS,42,405187645,1.03381,1.07,5895.0,7.019,4.43857,2.10727337408121,6.61680227296907,19.68883681605033,93.2037186352775,1873.9767781146277,6.8701931964878185,4.376413503548515,26.810311081092614,14.166433847366207,period_mismatch,False,6.8701931964878185,0.13047076195716523,2454.424501803419,4.582382483452513,0.0009888430204912924,988.8430204912924,0.028279441168847955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.192463570132663,0.2844959632590387,0.07234444850273322,982.8930988072447,221.2565441006189,1.3656573773704586,799.7267928223326,26.810311081092614,26.810311081092614,0.33520306298302505,605.1830410143991,356.3763695260249,0.6688744794414275,11090,3,0.0,0.8752462972377374,0.0,0.2523809523809524,False,False,True,14.88603579391512,6,1,1,odd_even_mismatch,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_405187645_S42.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_405187645/figures,405187645,NOVEL_CANDIDATE,WATCHLIST,moderate candidate,LOW_PRIORITY,-10,watchlist; class C; snr>=20; 3+ transits; binary-suspect; high odd-even mismatch
TIC 365961623,TESS,TESS,17,365961623,0.804821,0.64,4079.0,9.8191,4.43285,3.74607087859692,33.2615253697497,22.245503287921878,16.9076944441132,2426.727617588331,11.431964273986848,3.7677098155297455,12.244388012316858,5.717809148134483,period_mismatch,False,11.431964273986848,0.055283810400458044,1772.5802727025614,1.9064783740739197,0.001333698022591312,1333.6980225913119,0.03284247669970588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.8863540266382164,0.25721705230951825,0.08559305904408003,551.6819796962925,21.959688467991395,1.7312597742487636,1078.6282757707236,12.244388012316858,12.244388012316858,0.12704721416784776,990.8236131781099,328.61487656752706,0.7699283938445611,13018,2,0.0,0.9695343838307401,0.0,0.2631578947368421,False,False,True,0.0,6,1,0,odd_even_mismatch,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_365961623_S17.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_365961623/figures,365961623,NOVEL_CANDIDATE,WATCHLIST,moderate candidate,LOW_PRIORITY,-20,watchlist; class C; snr>=10; binary-suspect; high odd-even mismatch
TIC 437752575,TESS,TESS,17,437752575,0.616396,0.73,4621.0,8.5091,4.72167,5.31669925913577,25.5242567177136,15.67847395903308,13.599117797905956,833.4741596784934,10.553828260425007,2.7227761641252455,9.432177525002835,4.374704122548145,period_mismatch,False,10.553828260425007,0.051030403061147034,1772.5079526063414,1.5749942614284826,0.0006240014745404476,624.0014745404476,0.022464665422271195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5120778962071264,0.13474861910053715,0.08479019217189598,549.5380669156697,21.620319544069545,4.395654896321476,504.66119253458703,9.432177525002835,9.432177525002835,0.09541869678020934,559.34493250534,134.33510954778606,0.7696326574173384,13013,2,0.0,0.9911592123858881,0.0,0.2631578947368421,False,False,True,0.0,6,1,0,odd_even_mismatch,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_437752575_S17.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_437752575/figures,437752575,NOVEL_CANDIDATE,WATCHLIST,moderate candidate,LOW_PRIORITY,-25,watchlist; class C; snr>=7.5; binary-suspect; high odd-even mismatch
TIC 347299560,TESS,TESS,24,347299560,0.822076,0.8,4878.0,8.1797,4.51133,1.46007362197156,56.5002243832995,14.203495220748497,19.9292573769662,717.1405815888932,4.738980447569755,7.291311934159032,10.804278558282869,1.3622875533570336,confirmed,True,4.767362724798655,0.004738980447569755,1955.575820267172,3.9110517560469287,0.00032634667260822425,326.34667260822425,0.00812300547014314,0.0,1.0023923122533585,13.40856223254769,85.71270366246893,0.5285020585028148,-0.14563603424031324,-7.5220459313067956,0.9999957486342305,0.7291940451543587,0.06498202962119425,0.05146517387182427,859.8956968038264,129.61464778494678,2.030646105024197,65.98321786797538,10.804278558282869,10.804278558282869,0.09741086690819464,688.6293393891956,205.65229128106282,0.9006999668822193,17170,6,688.6371016823957,0.9961471651227511,2.3151955358767474e-10,0.02857142857142857,False,False,False,0.0,7,0,1,,100.0,A,False,,map,100627.83729459696,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_347299560_S24.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_347299560/figures,347299560,NOVEL_CANDIDATE,FOLLOWUP,strong candidate,SMALL_COOL_CORE,95,followup; class A; snr>=10; multi-transit; small-cool-core
TIC 238432056,TESS,TESS,17,238432056,0.889627,0.96,5489.0,5.3971,4.52192,1.6532670438182,29.0215028909291,13.003978595327686,123.37451462258512,1017.4989854419003,3.8473474971877732,8.204908593279377,28.399098464563668,1.9791000418230436,period_mismatch,False,3.8473474971877732,0.03579046652540052,1764.8082981674113,2.753838758840328,0.0005781022081057241,578.1022081057241,0.02162267700368075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1005441513178473,0.18718971056965822,0.04740556620686244,1048.7869055529106,286.82698462295696,1.9227708579780365,467.54016080550434,28.399098464563668,28.399098464563668,0.32173873855988394,434.6681401439673,302.61931101264344,0.7701055921239893,13021,7,0.0,0.8827991732866568,4.630391071753495e-10,0.0,False,False,False,0.0,8,0,0,,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_238432056_S17.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_238432056/figures,238432056,NOVEL_CANDIDATE,WATCHLIST,moderate candidate,SMALL_COOL_CORE,62,watchlist; class C; snr>=20; multi-transit; moderate odd-even mismatch; small-cool-core
TIC 352179145,TESS,TESS,17,352179145,0.713032,0.63,4017.0,7.543,4.53119,4.27655780322779,40.9482969968157,13.044120480289408,35.13260564829177,962.7746727054465,11.439335471795898,3.4685263593248385,18.873118515051548,,period_mismatch,False,11.439335471795898,0.04638101011997975,1764.7772961124551,1.5539689372388596,0.0008600098778168697,860.0098778168697,0.026372959422188348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.05344126772776,0.1829921434103614,0.08518151600531436,512.6115374550749,16.3690881889957,2.450719748963519,695.5329886843931,18.873118515051548,18.873118515051548,0.2034257383141422,448.2454639774349,196.57182935762003,0.7799941886309468,13086,3,0.0,0.9778677524498123,0.0,0.0,False,False,False,0.0,8,0,0,,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_352179145_S17.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_352179145/figures,352179145,NOVEL_CANDIDATE,WATCHLIST,moderate candidate,SMALL_COOL_CORE,60,watchlist; class C; snr>=10; 3+ transits; small-cool-core
TIC 201778444,TESS,TESS,57,201778444,0.929773,0.95,5460.0,9.5194,4.47904,2.21948306641324,53.2132477084754,10.672304447353872,11.915091703822199,1006.7858815332453,10.679021693507126,4.340157108378451,8.982545317793111,,confirmed,True,10.528676007642373,0.010679021693507127,2851.7905729181452,1.931291167783076,0.0006846343482083128,684.6343482083128,0.014743288372613905,0.0,0.7061649124636148,21.578743781714575,88.12465940170584,0.43420475954943816,0.30387744843368253,-8.106841358180274,1.0000153594317058,1.4968755301790837,0.13339386228908048,0.09242476617834626,763.8210884799968,80.69331559773556,1.6667596484690532,217.36455203805238,8.982545317793111,8.982545317793111,0.07783721559923812,860.0812463204752,244.69132508852599,0.8685079302270856,17979,3,859.8684881752279,0.9506395742248023,3.780698478444997e-10,0.0,False,False,False,16.691711628880057,8,0,0,,100.0,A,False,,map,101399.34335000608,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_201778444_S57.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_201778444/figures,201778444,NOVEL_CANDIDATE,REJECT,low quality or likely false positive,SMALL_COOL_CORE,60,class A; snr>=7.5; 3+ transits; small-cool-core
TIC 407423779,TESS,TESS,18,407423779,0.0,0.0,4736.0,9.2495,0.0,5.46949963737239,74.139187108774,21.171149410803086,9.926699386363541,581.8121261815801,10.580840472296813,9.326348747468584,8.22550840522952,,confirmed,True,10.432053319583584,0.010580840472296814,1789.8041987400043,1.7789337730843156,0.0005276365256340343,527.6365256340343,0.010330598046227569,0.0,0.6736910022971506,20.28403504655456,88.09669274010056,0.49151899814079153,0.2656106297513593,-8.374098112917428,1.0000228812603238,1.1280799028034092,0.10052868937448273,0.09344251446545557,683.3515008094397,51.694887188522806,1.4101982251593161,106.72125599272086,8.22550840522952,8.22550840522952,0.07814559135516069,694.4582786671136,156.91226960659526,0.8889092610720455,15115,3,694.3454663183301,0.9981076240733464,0.0,0.0,False,False,False,0.0,8,0,0,,100.0,A,False,,map,88476.64793235506,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_407423779_S18.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_407423779/figures,407423779,NOVEL_CANDIDATE,REJECT,low quality or likely false positive,SMALL_COOL_CORE,60,class A; snr>=7.5; 3+ transits; small-cool-core
TIC 439949948,TESS,TESS,17,439949948,0.61088,0.61,3947.0,7.4218,4.65149,1.42084507877455,45.8103759730057,13.432545592665582,15.395588019243053,550.7238590236607,6.7198919810645,4.024779863534333,7.9693993731543165,,confirmed,True,6.741638752115444,0.006719891981064501,1767.9826196909917,1.4125353905163567,0.0005883174971367255,588.3174971367256,0.011407905900717719,0.0,0.33709685869619427,20.80669690908717,89.07168963814225,0.3874789467296425,0.13324389418959715,-7.539557742431018,1.000010377043541,0.7609852432817136,0.0678150979822609,0.059235889492045266,559.0586091384658,23.157962187468975,3.773481964618608,130.14031703963013,7.9693993731543165,7.9693993731543165,0.08877284557912359,653.9697860554218,160.46104695467878,0.7798879466124904,13085,3,653.8180529809633,0.972937024022885,1.8903492392224985e-10,0.0,False,False,False,0.0,8,0,0,,100.0,A,False,,map,77380.5994582484,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_439949948_S17.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_439949948/figures,439949948,NOVEL_CANDIDATE,REJECT,low quality or likely false positive,SMALL_COOL_CORE,60,class A; snr>=7.5; 3+ transits; small-cool-core
TIC 22527304,TESS,TESS,17,22527304,0.935897,0.96,5489.0,7.2538,4.47788,2.8434890528423,30.4495762013421,13.043976918845296,33.07010095021781,541.5283335068466,11.741452117730994,10.143972339375749,11.880756500608376,,period_mismatch,False,11.741452117730994,inf,1776.4230671046653,4.496406615645819,0.0005223764963170341,522.3764963170341,0.020554123464560616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.100590583735589,0.1871938483883433,0.0997400549061735,741.6127265402422,71.70999256750801,1.6514568522253206,422.47199139640134,11.880756500608376,11.880756500608376,0.18327653202021288,410.17279249759247,158.8579529465714,0.7701057787646656,13021,2,0.0,0.9406619135595444,0.0,0.0,False,False,False,0.0,7,0,0,,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_22527304_S17.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_22527304/figures,22527304,NOVEL_CANDIDATE,WATCHLIST,moderate candidate,SMALL_COOL_CORE,55,watchlist; class C; snr>=10; small-cool-core
TIC 373236404,TESS,TESS,18,373236404,0.99833,0.96,5467.0,8.4334,4.42179,2.19309440124477,73.0185418532785,23.498555788299022,14.563578685624538,1369.9936127485878,11.360808390628222,4.284820239358288,9.644858061164129,,period_mismatch,False,11.360808390628222,0.040951683859702825,1791.394774533015,1.6175321905981757,0.0003969572575074354,396.9572575074354,0.01791756629704878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9532936593783028,0.1740675027121799,0.09757260174770586,771.3063542091435,83.90321809101569,1.36059550226181,321.03918200913836,9.644858061164129,9.644858061164129,0.07953945845835722,490.671070316937,118.43147722275982,0.8890857091288674,15118,3,0.0,0.9917774390066554,0.0,0.0,False,False,False,1.0355257820116037,8,0,0,,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_373236404_S18.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_373236404/figures,373236404,NOVEL_CANDIDATE,WATCHLIST,moderate candidate,SMALL_COOL_CORE,55,watchlist; class C; snr>=7.5; 3+ transits; small-cool-core
TIC 439946042,TESS,TESS,17,439946042,0.85807,0.99,5586.0,9.0362,4.56666,1.23907192012504,45.6748067955156,8.550842872742281,16.33465873527817,321.58245217039916,8.540646136378415,3.040103428733683,7.452918378962293,,confirmed,True,8.596382399585794,0.008540646136378414,1769.3485335733187,1.6296329576858162,0.0003549456221753067,354.94562217530665,0.010449133263142696,0.0,0.9166251603281719,20.42476522396285,87.42780895147607,0.642371380181286,-0.05129434732311449,-7.956140456489076,1.0000065177656836,0.9790782087463893,0.08725042337496848,0.08185656826588358,797.7011918046511,95.9913159007019,2.2097706615624197,109.18438595091513,7.452918378962293,7.452918378962293,0.0882144560689854,425.5318784336622,113.65931970152137,0.7791727151119319,13073,3,425.52447078067473,0.9740981788442344,0.0,0.0,False,False,False,0.0,8,0,0,,100.0,A,False,,map,82924.5118149361,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_439946042_S17.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_439946042/figures,439946042,NOVEL_CANDIDATE,REJECT,low quality or likely false positive,SMALL_COOL_SECOND_LOOK,45,class A; snr>=5.5; 3+ transits; small-cool-second-look
TIC 427332476,TESS,TESS,42,427332476,0.74529,0.82,4953.02,9.057,4.60723,5.82552579542295,0.163707915494752,9.813977028707242,10.115884238247823,466.8999681355368,9.80953015985696,2.384596471010185,7.207003944662037,,confirmed,True,9.782595749970326,0.00980953015985696,2449.753531603899,2.209305492245686,0.0004974604978317254,497.46049783172543,0.013783004812887018,0.0,0.5326520231915919,24.220644896232503,88.73986949895746,0.4617288994381677,0.1866340347652405,-7.956100378251852,1.0000165023252563,1.1217177706125427,0.0999617288168258,0.08379253704923792,651.530536967885,42.717918667938925,2.79330355370809,189.9712216720667,7.207003944662037,7.207003944662037,0.09213988206005111,727.7215644467728,176.46299409701555,0.6649061563493954,10975,3,727.3573990923604,0.9954195221792119,0.0,0.014285714285714285,False,False,False,25.281182749692377,7,0,1,,100.0,A,False,,map,63736.23306952386,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_427332476_S42.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_427332476/figures,427332476,NOVEL_CANDIDATE,REJECT,low quality or likely false positive,SMALL_COOL_SECOND_LOOK,45,class A; snr>=5.5; 3+ transits; small-cool-second-look
