source_id,mission,instrument,sector,tic_id,stellar_radius,stellar_mass,stellar_teff,stellar_tmag,stellar_logg,stellar_ra,stellar_dec,bls_period,bls_power,bls_depth_ppm,tls_period,tls_sde,tls_snr,tls_odd_even_mismatch,cascade_status,cascade_confirmed,period,period_err,t0,duration_hours,depth,depth_ppm,rp_rs,rp_rs_err,impact_parameter,a_over_rs,inclination_deg,u1,u2,log_jitter,baseline,planet_radius_rearth,planet_radius_rjup,semi_major_axis_au,equilibrium_temperature_k,insolation_flux,stellar_density_gcm3,transit_depth_ppm,snr_adopted,snr_tls,snr_dutycycle,noise_ppm,cdpp_1hr_ppm,data_completeness,n_points,n_transits,residual_rms_ppm,transit_symmetry,timing_rms_min,fpp,is_false_positive,is_variable_star,is_binary_suspect,secondary_eclipse_depth_ppm,n_vetting_pass,n_vetting_fail,n_vetting_warn,vetting_flags,total_score,candidate_class,is_anomalous,anomaly_flags,fit_method,log_likelihood,r_hat_max,n_divergences,mcmc_converged,json_path,figure_dir,tid,novelty_status
TIC 347303291,TESS,TESS,57,347303291,2.44795,1.544,7012.0,8.09715,3.84911,1.42904867594158,57.9460699450451,2.358675105944835,7.124478117327842,304.36010768719603,0.6697137412307382,0.18913994606474524,4.041751556261641,0.9122263816486035,period_mismatch,False,0.6697137412307382,0.013133812067819772,2853.647671460669,1.2753082230134125,4.1047602383770254e-05,41.047602383770254,0.005761705340250766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5401676087019047,0.13725183006545957,0.017315693490024382,3677.2905965012205,43349.36961393757,0.1484293654425721,33.19724842787419,4.041751556261641,4.041751556261641,0.03131338150130056,394.55507545360757,79.87127619487983,0.8684595627245764,17978,43,0.0,0.9921448717120485,2.0343350908618317e-09,0.0,False,False,False,0.0,8,0,0,,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_347303291_S57.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_347303291/figures,347303291,NOVEL_CANDIDATE
TIC 378534800,TESS,TESS,17,378534800,2.02531,1.01,5660.0,6.7085,3.8294,0.453783637767936,66.3060326363481,7.570196182186064,8.074523877721568,441.8929452618681,0.644648456515685,2.657988744284077,3.4352121750180395,0.4449058271969775,period_mismatch,False,0.644648456515685,0.003302957333091716,1765.000520691378,0.30876289433693,1.8955739991000087e-05,18.955739991000087,0.003915412458186406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8659312715049745,0.07716734922450333,0.014653917440215608,2934.8778569572655,17588.593346661433,0.17144586551072344,15.330454717721318,3.4352121750180395,3.4352121750180395,0.011350420931952656,248.74252499619953,51.57227504169982,0.8668703805564906,14579,36,0.0,0.974094319755879,2.5861654163759053e-09,0.23809523809523808,False,False,False,14.668438655940363,7,1,0,secondary_eclipse,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_378534800_S17.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_378534800/figures,378534800,NOVEL_CANDIDATE
TIC 439953532,TESS,TESS,17,439953532,2.12919,1.058,5855.16,7.80622,3.80612,1.60843325502996,42.7527439243394,5.6098889318190865,7.613259097794349,266.59022573405355,0.7008588218913127,0.32250315575461097,2.4149733871039354,0.5222605445156818,period_mismatch,False,0.7008588218913127,0.00777903197634594,1765.1689236172467,0.2750525726178097,4.692255418414781e-05,46.92255418414781,0.006160244775691104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4322762323025613,0.12763710451518517,0.015735488737509625,3004.073643493774,19306.932649880862,0.15456906436975007,37.94861569642954,2.4149733871039354,2.4149733871039354,0.01697833784171857,391.81063617692286,83.15539425713953,0.7792919856657579,13075,33,0.0,0.9747046164682418,2.763579858688655e-09,0.0,False,False,False,4.887751767768123,8,0,0,,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_439953532_S17.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_439953532/figures,439953532,NOVEL_CANDIDATE
TIC 293265564,TESS,TESS,42,293265564,2.07475,0.967,5508.0,8.45736,3.78956,2.13995348984628,4.32666305817602,15.685007103519412,7.572513360576538,377.6963223565133,0.6716496005913556,4.411276938834469,1.301845397169396,0.7107060459945933,period_mismatch,False,0.6716496005913556,0.0028841559633226432,2447.7818629630247,0.2681741461939609,1.2725064266194686e-05,12.725064266194686,0.003208020530683205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7268040029291376,0.06476904132856173,0.014843465803410876,2872.1947045645375,16133.42187101313,0.15268955101523993,10.291395725284952,1.301845397169396,1.301845397169396,0.0039287754256169755,515.175592706088,106.4522353798561,0.6686331820446423,11086,35,0.0,0.9932035460479013,5.1573732033374175e-09,0.014285714285714285,False,False,False,0.0,7,0,1,,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_293265564_S42.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_293265564/figures,293265564,NOVEL_CANDIDATE
TIC 194236179,TESS,TESS,17,194236179,8.36139,0.0,4644.8,5.97687,0.0,1.58420572092464,40.8987485577977,8.947436302526764,72.17677775422634,751.6825378099945,0.0,0.0,0.0,999.0,period_mismatch,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.05249693140246,279.0076347004728,0.7798282340442565,13084,0,0.0,0.0,0.0,0.3125,False,False,True,0.0,4,1,0,odd_even_mismatch,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_194236179_S17.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_194236179/figures,194236179,NOVEL_CANDIDATE
TIC 346836545,TESS,TESS,84,346836545,4.05025,0.0,5064.0,7.47522,0.0,0.647649829498702,55.5723010122248,1.0156116512739686,10.979713250875099,136.5069459867696,0.0,0.0,0.0,999.0,period_mismatch,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.8737744608733,119.48395301737217,0.9011516816652161,16702,0,0.0,0.0,0.0,0.3125,False,False,True,0.0,4,1,0,odd_even_mismatch,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_346836545_S84.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_346836545/figures,346836545,NOVEL_CANDIDATE
TIC 372079999,TESS,TESS,17,372079999,1.96489,0.0,6477.0,7.6754,0.0,1.21671007387648,30.0858537054841,13.388696333703887,15.179363561490973,311.67764093131825,0.0,0.0,0.0,999.0,period_mismatch,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.4977059367872,107.28222997572944,0.7695734983109501,13012,0,0.0,0.0,0.0,0.3125,False,False,True,0.0,4,1,0,odd_even_mismatch,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_372079999_S17.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_372079999/figures,372079999,NOVEL_CANDIDATE
TIC 327000122,TESS,TESS,17,327000122,0.675652,0.0,4284.39,8.2634,0.0,2.8381104228954,58.3499139335102,9.344652526513677,8.003630066100245,284.37781334267333,0.0,0.0,0.0,999.0,period_mismatch,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491.6220608473552,114.30370503424952,0.7760727941879157,12858,0,0.0,0.0,0.0,0.3125,False,False,True,0.0,4,1,0,odd_even_mismatch,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_327000122_S17.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_327000122/figures,327000122,NOVEL_CANDIDATE
TIC 357367600,TESS,TESS,57,357367600,9.842,0.0,4644.0,8.3237,0.0,1.92651863150487,17.0884389154892,16.483774435964364,25.43800573886101,849.5910173045296,0.0,0.0,0.0,999.0,period_mismatch,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.8681250264638,303.3396066197964,0.8685084571648043,17979,0,0.0,0.0,0.0,0.3125,False,False,True,0.0,4,1,0,odd_even_mismatch,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_357367600_S57.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_357367600/figures,357367600,NOVEL_CANDIDATE
TIC 373147340,TESS,TESS,58,373147340,9.94786,0.0,4949.0,8.34472,0.0,1.72997129887085,77.2770221156728,0.4478645962589858,31.547046530143465,193.35219259319913,0.0,0.0,0.0,999.0,period_mismatch,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.6167084644524,329.53588420914764,0.9758391826227485,19469,0,0.0,0.0,0.0,0.3125,False,False,True,0.0,4,1,0,odd_even_mismatch,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_373147340_S58.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_373147340/figures,373147340,NOVEL_CANDIDATE
TIC 372131883,TESS,TESS,17,372131883,1.44193,0.0,6428.0,8.3475,0.0,1.16696837306369,35.7873439706349,0.30000662994598076,16.656580058127798,125.32557615452245,0.0,0.0,0.0,999.0,period_mismatch,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.15743611487017,136.13930992484393,0.7796493900031866,13081,0,0.0,0.0,0.0,0.3125,False,False,True,0.0,4,1,0,odd_even_mismatch,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_372131883_S17.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_372131883/figures,372131883,NOVEL_CANDIDATE
TIC 405610999,TESS,TESS,17,405610999,1.69577,0.0,7009.0,8.4684,0.0,0.718809984164429,43.5283720355776,0.6185793840638478,22.756563972426484,199.88237435908385,0.0,0.0,0.0,999.0,period_mismatch,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.9768518871373,188.03427639564123,0.7789342578805742,13069,0,0.0,0.0,0.0,0.3125,False,False,True,0.0,4,1,0,odd_even_mismatch,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_405610999_S17.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_405610999/figures,405610999,NOVEL_CANDIDATE
TIC 301747091,TESS,TESS,57,301747091,2.26893,1.464,6804.0,7.93573,3.89197,1.75833543408351,22.8444538405097,1.5437094713496284,29094.21663702927,238970.5599672034,1.5430071512715622,29.711824417955643,2292.764995730947,4.289451019041563,confirmed,True,1.543773113962658,0.0015430071512715622,2855.626183846517,2.8847508181176043,0.26917449207086586,269174.4920708659,0.4683931245021719,0.0,0.4667596107949962,2.8124110476454494,80.44674735744614,1.0,0.8489757916566615,-5.163668633257179,0.9999570584902945,116.05023044611508,10.34180073535779,0.029684790756017442,2623.690330651159,11233.660137458632,0.17674939998643785,219392.1190809071,2292.764995730947,2292.764995730947,34.57322309340428,69873.30248149332,68361.5498885496,0.8680250707798539,17969,19,5727.519746463691,0.981576993242117,1.487198392167635e-09,0.23809523809523808,False,False,True,0.0,7,1,0,odd_even_mismatch,40.0,X,True,"Olağandışı derin transit: depth=26.9%, SNR=2292.8 | Fiziksel disi yaricap: 116.1 R_earth",map,67262.29869455309,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_301747091_S57.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_301747091/figures,301747091,NOVEL_CANDIDATE
TIC 388602832,TESS,TESS,18,388602832,3.56903,1.353,6547.0,7.25561,3.46427,0.693917928061296,80.2822664108179,0.7375088889046197,8248.190235569275,47500.19849812204,0.739522276239198,17.67734809026397,464.95431161602835,8.171105360970046,confirmed,True,0.7394786287667581,0.000739522276239198,1790.678149333548,1.8902697992679625,0.0624925577604889,62492.5577604889,0.23185534178524037,0.0,0.7054049977409225,1.0665735644442642,48.595184093713165,1.0,1.0,-5.361542505457745,1.0041145801653024,90.361140332935,8.052520912285694,0.01770167385101297,4100.293926381385,67008.6612278967,0.04196887857607094,53756.899514350625,464.95431161602835,464.95431161602835,4.354641139134587,20102.85977380556,19688.480661563826,0.8893796380337926,15123,32,4691.819841786547,0.9564003167614157,2.8823951971377227e-09,0.23809523809523808,False,False,True,0.0,7,1,0,odd_even_mismatch,40.0,C,False,Fiziksel disi yaricap: 90.4 R_earth,map,59629.992010154405,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_388602832_S18.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_388602832/figures,388602832,NOVEL_CANDIDATE
TIC 357353192,TESS,TESS,42,357353192,8.34287,0.0,4716.0,8.3622,0.0,1.71838224588589,12.8345473330824,0.3928889958186227,21.692627775197238,185.18753962615264,0.0,0.0,0.0,999.0,period_mismatch,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.1570999822991,325.34393685017056,0.6688744619600407,11090,0,0.0,0.0,0.0,0.33125,False,False,True,0.0,3,1,1,odd_even_mismatch,28.96562500000028,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_357353192_S42.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_357353192/figures,357353192,NOVEL_CANDIDATE
TIC 395320456,TESS,TESS,42,395320456,4.3388,1.516,6937.0,6.96106,3.34403,1.001039717737,12.1457968593427,0.34013751592168323,3632.625989914393,18663.428881005693,0.6800928463373042,3.5300246186939814,29.12310863728929,1.1165318730530451,confirmed,True,0.6915557902028211,0.0006800928463373041,2448.1103827530455,1.3046344285296285,0.015500552200087503,15500.552200087503,0.05598229986303877,0.0,0.7104807325907696,0.8617536824935015,34.46630148980778,0.07527748460247075,-0.3740652993427229,-4.055601626492121,1.0021077641440455,26.523740235543887,2.3636595568825896,0.017582577191132653,4806.400553071095,126517.56521157095,0.026174022450641047,3134.017897955191,29.12310863728929,29.12310863728929,0.3086158497267071,17357.419464941937,15255.422644080574,0.668874478315432,11090,34,17325.854982780347,0.9994560007264052,3.5866855014657595e-09,0.3476190476190476,True,True,False,16035.537736921235,5,2,1,secondary_eclipse | stellar_variability,27.5,D,False,,map,29240.06055508789,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_395320456_S42.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_395320456/figures,395320456,NOVEL_CANDIDATE
