tid,source_id,sector,sector_count,sector_list,pool_priority_score,verified_priority_score,st_tmag,st_teff,st_rad,ra,dec,exotic_target_theme,exotic_target_score,exotic_target_reason,estimated_luminosity_lsun,estimated_mass_msun,hz_center_au,hz_center_period_days,sector_count_resolved
411534427,TIC 411534427,57,1,57,31.59336,39.59336,10.8541,3929.0,0.591524,7.05477722152046,19.4936182690845,LOW_PRIORITY,62.0,Does not satisfy strict TESS-detectable temperate small-host criteria.,0.0751220733095769,0.6072587083928126,0.2740840624873635,67.25568851635785,1
259191180,TIC 259191180,17,1,17,31.91207,39.91207,10.8636,3881.0,0.595853,0.371548964844995,47.4146588550438,LOW_PRIORITY,62.0,Does not satisfy strict TESS-detectable temperate small-host criteria.,0.0725683990019114,0.6114798829304516,0.2693852241714667,65.3070090234488,1
406767596,TIC 406767596,17,1,17,32.110153333333336,40.110153333333336,10.7867,3946.0,0.552638,5.11702170974958,54.4832731883235,LOW_PRIORITY,62.0,Does not satisfy strict TESS-detectable temperate small-host criteria.,0.0667120862524649,0.56927053672827,0.2582868294212171,63.54542122625261,1
406767163,TIC 406767163,17,2,"17,24",31.44130333333333,47.44130333333333,10.6736,3967.0,0.647263,4.95559902170607,54.6970963384594,LOW_PRIORITY,60.0,Does not satisfy strict TESS-detectable temperate small-host criteria.,0.0934770667033715,0.6614952693847969,0.3057401947787885,75.91990572443324,2
415779282,TIC 415779282,17,2,"17,57",28.96913333333333,44.96913333333333,10.6693,4153.0,0.7412,5.64074031410506,36.6863108859878,LOW_PRIORITY,60.0,Does not satisfy strict TESS-detectable temperate small-host criteria.,0.1472357442773907,0.7523824212919212,0.3837131015190786,100.0877316285483,2
150902992,TIC 150902992,57,1,57,32.83735333333333,40.83735333333333,10.2502,3902.32,0.730918,4.32380993614973,19.5863470495376,LOW_PRIORITY,59.0,Does not satisfy strict TESS-detectable temperate small-host criteria.,0.111615251895442,0.7424636983618055,0.3340886886673088,81.85501081632476,1
405230222,TIC 405230222,42,1,42,36.24303,44.24303,9.52313,3929.0,0.658945,0.303589252841202,13.972117270657,LOW_PRIORITY,59.0,Does not satisfy strict TESS-detectable temperate small-host criteria.,0.0932225888668425,0.6728321087741546,0.3053237443548118,75.12383322958614,1
283859631,TIC 283859631,17,1,17,29.72599,37.72599,10.4597,4271.0,0.651021,2.26207138301094,27.6515934891432,LOW_PRIORITY,59.0,Does not satisfy strict TESS-detectable temperate small-host criteria.,0.1270582857785124,0.6651433416053618,0.3564523611627679,95.3092044330536,1
83955820,TIC 83955820,17,1,17,34.552533333333336,42.552533333333336,9.809,3994.0,0.65948,0.349835679443017,34.2818474680541,LOW_PRIORITY,59.0,Does not satisfy strict TESS-detectable temperate small-host criteria.,0.099708047287624,0.6733510594910571,0.3157658108276195,78.97999627979839,1
118003683,TIC 118003683,57,1,57,30.4531,38.45309999999999,10.2894,4166.0,0.73393,0.618314302328961,25.953043689638,LOW_PRIORITY,59.0,Does not satisfy strict TESS-detectable temperate small-host criteria.,0.1461776760653284,0.7453699984865575,0.3823318925558375,100.01498183139216,1
